user_id,join_date,platform,country,age,gender
dbc0f638-6927-444a-a0ff-533344ff948a,2023-05-04 00:00:00,iOS,NO,60,F
5d0e9aa2-84d4-46c6-aa4f-e6101bc1c0d7,2024-04-23 00:00:00,iOS,AT,60,M
e507ef81-58c3-40b2-80ec-95e903005a27,2023-11-13 00:00:00,Android,NO,18,F
861ec32b-900b-478e-ab8e-bf8f4f07cddd,2024-06-10 00:00:00,Android,NL,56,F
a6397cec-647d-4c60-8ec1-fe5e246fccd5,2024-06-26 00:00:00,iOS,US,65,M
0b10156b-be67-40d7-a2b7-f55295c1d32f,2024-02-13 00:00:00,iOS,SE,29,F
66b810ee-08de-4578-9a02-40edeed9c4af,2023-05-26 00:00:00,Android,NO,24,M
bcd18615-ee32-4ff2-bd18-57dad5c07a74,2024-03-29 00:00:00,iOS,SE,45,F
544d4df1-0c44-4072-872c-d771db6e7894,2024-06-20 00:00:00,iOS,DE,23,F
f8d20e57-5224-4d07-a5d9-1b91681e387a,2024-02-21 00:00:00,iOS,IE,67,F
81a23aa6-5a5e-42f8-b1ec-f905d1142481,2024-05-11 00:00:00,iOS,PL,35,M
ae46520b-20a6-4be7-b3aa-66db83377d67,2023-02-16 00:00:00,Android,MX,70,M
6545a6b4-c725-4976-a1ee-a16b08b472a4,2023-04-24 00:00:00,iOS,MX,29,M
7141f37e-756c-4389-a90e-6ab422ef0f2f,2024-06-30 00:00:00,Android,FR,30,F
fde59ceb-d1c6-48ff-a201-1705ecb85830,2024-05-23 00:00:00,iOS,PT,55,Other
faf33332-5cd5-4fdb-be9a-4f3fd80b73b9,2023-01-31 00:00:00,Desktop,PL,34,M
39ae8702-9cd0-4b73-b0a1-d90311293aa4,2023-03-09 00:00:00,iOS,AT,33,Other
0bdc0d46-0b55-4c11-abe3-6bff795fbb5a,2023-02-16 00:00:00,Desktop,US,28,F
8065caba-a717-41b7-98dd-2b7aa1c53fa1,2024-01-31 00:00:00,Android,DK,64,F
a7329e9a-3947-4ad6-9e5e-4bbb6514e560,2024-03-14 00:00:00,iOS,CH,47,F
4745d1c8-7f07-42f3-a5dd-7e537e2a3adf,2024-06-24 00:00:00,Android,IE,33,Other
36fea77b-00f5-4e76-9fa9-937f5adf9133,2023-03-17 00:00:00,Android,FR,21,F
723af720-9134-4fc0-931c-789f2594de09,2024-06-29 00:00:00,Android,NO,44,F
1c918928-91d9-41ce-833a-7bf77cc91555,2023-05-06 00:00:00,Web,CA,80,M
36143a73-09c6-44d9-9f52-fea557185348,2023-02-07 00:00:00,iOS,FI,49,M
6c10ae5c-e30c-40f1-a972-6b0212b35640,2024-01-07 00:00:00,Android,IE,52,F
7887ae55-d1df-47af-a188-04996d8d7d40,2024-01-21 00:00:00,Android,CA,29,M
8f7c13ab-4cab-4123-9b2d-6ea1fa8032d7,2023-02-10 00:00:00,Android,DK,28,M
931077bd-6048-4112-903b-b031e1482bdb,2023-12-21 00:00:00,Android,US,52,F
27f394ee-9741-4041-8282-dd19f098daed,2024-05-01 00:00:00,Android,FR,22,M
8a79b733-553f-4d90-8cd5-4efa6fa23267,2023-01-14 00:00:00,Android,BE,52,M
d9b76699-38ee-4326-91fb-4b631be57d39,2023-07-27 00:00:00,iOS,IT,34,M
3aacd7b0-7b05-4cda-a1c2-6d7161ed5a1b,2023-03-09 00:00:00,iOS,GB,51,F
a8d6a837-3184-4539-97ca-26a4d56c669b,2023-09-24 00:00:00,Desktop,CH,77,Other
51d2ffa0-438f-498b-909f-a313cc74c527,2024-02-20 00:00:00,iOS,GB,38,F
9372c99f-517c-4fac-8c2d-675b7345ca04,2023-09-22 00:00:00,Desktop,NL,35,M
749a23d6-15dc-400d-83fb-579b3fe411c5,2024-03-15 00:00:00,Android,IT,60,F
6afd5da5-3422-4786-9630-44f37032ff9f,2024-02-05 00:00:00,Desktop,PL,34,M
d654dadb-77b5-446c-9796-e04abcd06042,2024-02-13 00:00:00,Desktop,NO,43,M
011375e3-ba7e-4d6a-9cc7-4ca036aaa172,2023-11-22 00:00:00,Android,NL,47,M
591db898-65a5-4a97-954f-9a00d737d68a,2023-03-15 00:00:00,Desktop,PT,29,M
e43d4083-243c-4abf-84fe-5b00bb8cc3bc,2023-07-13 00:00:00,Android,ES,35,M
3d957347-1741-4c4e-b8e4-b074d1dd6453,2023-07-22 00:00:00,iOS,FR,48,M
b08ab41f-a8b2-4224-aa53-628b76d26bae,2024-05-16 00:00:00,Desktop,US,36,F
2c0c992e-d323-49c5-891e-8582df0debba,2023-11-25 00:00:00,Desktop,NO,54,M
dde6b308-8f33-4476-a492-0c962533756e,2024-06-30 00:00:00,iOS,IT,33,F
8a76e198-e3a6-49b6-8aaf-554c65f49fce,2023-01-31 00:00:00,Android,DE,60,F
fefc44ce-c335-4566-8fff-93820ccdc4ac,2024-01-07 00:00:00,iOS,CH,20,M
cba01302-68da-479d-a014-91bbbcbb69fd,2023-01-29 00:00:00,Android,MX,33,M
4bbd18df-d179-4ec2-bb74-e579ecad3828,2023-11-18 00:00:00,Android,SE,38,M
392d83b6-8e4c-4e53-9995-8d4696618292,2024-01-03 00:00:00,Android,DE,65,M
d1b4651a-d99b-4f45-a88f-0206328314e6,2023-01-15 00:00:00,Android,IE,23,M
733b4ad4-8ff8-4bf1-8a34-1ebe75c4a791,2023-01-23 00:00:00,Android,DE,67,M
2cd1bb7b-bd28-4088-83c9-ec83a739c01a,2023-02-14 00:00:00,Android,DK,30,M
2171f2d5-3032-4b11-a45a-c4eb3335b145,2023-03-21 00:00:00,Android,IT,38,M
8353eddb-138a-43a5-ae6f-950d6ebe4c80,2023-01-13 00:00:00,Android,MX,31,Other
3fbfef4e-c96a-4fbd-a1d7-5b23232c105b,2023-03-29 00:00:00,iOS,CH,40,M
2643acfc-f48f-4e21-ba70-fa119d492452,2023-01-08 00:00:00,Android,CA,25,F
6b22ee7a-bce5-48d8-ae90-56fcd5d079bb,2024-05-02 00:00:00,iOS,NO,35,M
b07a005a-3020-4aa7-9e24-4cf0e582b568,2023-08-02 00:00:00,Desktop,FI,37,F
2529bc39-9601-4974-bf47-400cebf9e9f0,2023-02-22 00:00:00,iOS,DK,31,F
59371fcd-f19c-4bb6-bd42-b163d08a95a9,2023-01-10 00:00:00,iOS,AT,33,F
237780e3-c50a-4a04-8135-7339bf369de1,2024-02-08 00:00:00,iOS,DK,61,M
0e62f464-98d3-4859-a9cc-2c4eda44d5a6,2024-01-08 00:00:00,iOS,IE,64,F
c0551fd4-c4ec-47c6-8b29-4595a2908098,2023-10-01 00:00:00,iOS,MX,32,F
266387d0-abde-4ec5-ad21-582851cd7986,2024-01-19 00:00:00,Android,BE,39,F
b0e53d06-5015-422c-8d0f-50c51160ac03,2023-02-28 00:00:00,Android,CA,51,M
e84ab52a-e24e-4721-8cf6-aa2a14b856da,2023-04-01 00:00:00,iOS,PL,22,M
0fab692a-5fce-4997-9911-4a39078aca3d,2024-04-17 00:00:00,iOS,NL,49,F
49e5e847-4f31-44b5-8391-99c7185fe757,2023-08-04 00:00:00,iOS,FI,64,M
ca002fe4-689a-45ab-aa49-1efcc29bf4ed,2023-03-27 00:00:00,iOS,PT,49,F
e57ebc6d-cef0-4b83-ad68-fa60520201ce,2023-03-20 00:00:00,iOS,CH,65,F
f15378f5-14b2-45ab-8ebd-01dfd5f6afa5,2023-02-28 00:00:00,Desktop,PL,52,F
b05b41d8-47a8-4a70-8540-7ac84b5e7c80,2024-03-05 00:00:00,iOS,GB,71,F
f402f3dd-da94-4f06-a3e7-4ad28c8caf7c,2024-06-09 00:00:00,iOS,PT,43,M
8c6a2a68-92fc-414c-9a07-983d11cab272,2024-06-29 00:00:00,Desktop,FR,60,F
2fe63ae5-f6f3-4430-994b-dbf7f85f2250,2023-01-02 00:00:00,Android,NL,19,F
bce9ee41-2d2b-4578-ab19-02e0e5acc57f,2023-12-02 00:00:00,Android,BE,36,F
3377b7c4-8e38-4bce-a42f-09999b4b8b24,2023-06-03 00:00:00,iOS,GB,35,F
92db6156-f332-45ee-9240-f5076ccd31b6,2024-06-25 00:00:00,iOS,FI,41,M
600d7caf-900d-496b-9c47-998f2f75fbe8,2024-06-20 00:00:00,Android,CA,23,F
1e58771e-ddf6-4828-97fe-0ee763611c8f,2023-03-23 00:00:00,Desktop,NO,53,M
a2067b0a-0283-4b63-9b08-3fcf19859ed4,2024-05-27 00:00:00,Android,MX,52,F
f06fcc03-977b-4051-ad13-1bdab5f70e39,2023-01-28 00:00:00,iOS,PL,25,M
7252b068-ff09-41ca-a770-83411a996941,2024-06-20 00:00:00,iOS,SE,43,F
30c3152d-98e5-4ecb-a7ac-87f5fd9ae809,2023-06-15 00:00:00,iOS,BE,42,M
8771ac27-ced1-4c77-864b-690b27680d90,2023-02-24 00:00:00,Desktop,IT,76,M
ccd94212-e41b-432d-a049-780680eef506,2023-03-30 00:00:00,Android,FI,40,M
8e55c507-df42-4c69-9272-831dc4241d29,2023-09-01 00:00:00,Desktop,NO,44,F
d1acb128-331d-4e41-8fe6-69e9becdb3f5,2024-03-25 00:00:00,Android,DK,33,M
a71adc32-8d19-4e48-a8d4-ec720ab06d2c,2023-04-02 00:00:00,Desktop,CH,33,F
2f95f25d-becf-4803-82a2-b978b1f88dc3,2024-06-30 00:00:00,Desktop,MX,26,M
0daf74b3-8ecf-48c9-9fdf-0fd924edc119,2024-06-30 00:00:00,iOS,GB,69,M
ae6f0352-4bfd-48ef-a582-47542198f1cf,2024-04-13 00:00:00,Desktop,DK,31,M
26496d51-3086-4be8-9f9c-b8254049c3a7,2023-07-11 00:00:00,Desktop,FR,23,F
cdd9cc97-d4a9-4193-95ab-f05661450def,2024-02-16 00:00:00,Android,DE,18,F
639782c8-6615-4125-81f6-f4a120cc9cfa,2024-01-07 00:00:00,Web,CH,45,F
c14b43ee-5aab-417b-a4db-36965fa7bd43,2023-06-24 00:00:00,iOS,IE,30,M
5eb02475-eed3-47c1-8e11-97fb4f3005e4,2024-04-09 00:00:00,Android,PT,52,F
2042e310-7bfa-491a-99a1-49ab4354d819,2023-01-10 00:00:00,Android,PT,26,M
7bd0308f-0238-45e8-aa1d-36d60cde081d,2024-03-27 00:00:00,Android,PT,43,M
9deb2884-27e9-46ac-957c-01fa873566e3,2024-04-14 00:00:00,Android,NL,80,M
264d2173-f978-48eb-a359-2bb1007800f6,2024-02-24 00:00:00,iOS,NO,68,F
22df3dbe-7f20-4333-a1c4-f82181233747,2023-12-13 00:00:00,iOS,DE,19,F
c9a4f566-1756-4396-a19a-751564b94c1a,2024-01-02 00:00:00,Desktop,IT,21,F
df5834f1-d869-41b6-b627-4523bf395722,2023-03-08 00:00:00,iOS,PT,40,M
bf064158-4c88-4e02-9188-8f66a4523ec2,2024-06-15 00:00:00,Android,FR,43,M
d21bba2c-43cb-4732-9534-684a42e7537f,2024-05-28 00:00:00,iOS,FI,35,M
cac648a9-10b9-4cac-b7b0-6a0b2049d823,2024-02-04 00:00:00,iOS,CH,43,F
eb081352-f90d-4f72-8f97-a4773125ebb4,2023-02-01 00:00:00,iOS,US,20,F
749baf81-7fcd-47d9-a02b-a6c0e75ab6c1,2023-03-23 00:00:00,Android,DE,51,M
51b95bd4-c56c-44c2-b693-e2f0dee1bb68,2023-02-23 00:00:00,iOS,FI,54,M
67e25614-7e77-4721-9c73-7658f2a0a8f1,2024-06-27 00:00:00,Android,IE,60,F
f07e1016-df44-474b-85a9-42e08466f8d2,2023-02-21 00:00:00,Android,SE,76,Other
d7664303-f9d6-44e6-8c34-2fd9bd2e15a9,2023-03-06 00:00:00,iOS,DK,31,F
0e0a62ce-211a-47ec-ac2b-5b8be3cc5993,2023-03-27 00:00:00,iOS,GB,51,F
a7030f54-73c2-4faf-ba61-db9297c5e42d,2023-01-06 00:00:00,Android,FR,68,M
d2164105-b81c-452c-b778-389596e0ad03,2023-03-07 00:00:00,Desktop,MX,25,M
283071da-ff7b-44fa-9648-835903d2b9b8,2024-06-30 00:00:00,Android,CH,27,M
440224ec-17b2-4338-8132-13c396eb1bd4,2023-03-15 00:00:00,Android,AT,80,Other
c80311cd-e916-4e65-8b69-f88d22a5938d,2023-03-26 00:00:00,Android,DK,22,M
ce8665c4-c6f0-4071-9c56-197cdc56d719,2023-03-27 00:00:00,Android,DE,69,F
fa430647-d70d-4587-942d-ede6f1b71ff2,2024-06-10 00:00:00,Android,BE,35,M
eb98ef28-67f9-498d-9d04-74613ae5d013,2024-01-02 00:00:00,Android,GB,29,M
b0d63aa0-0230-4d5b-9701-eb708a8902bb,2023-05-20 00:00:00,Android,CH,24,M
b4b8a27b-8b7d-4534-b482-bb861714552c,2023-09-21 00:00:00,iOS,PT,48,M
5adbc19d-8504-4459-997e-31a105fefcde,2024-06-18 00:00:00,Android,MX,36,M
de83f4e2-1ba8-4d89-a22d-08f71c99042c,2024-05-21 00:00:00,Android,CH,38,F
446abb8f-49a8-46d3-ae46-0ba61502c510,2023-02-19 00:00:00,Android,FR,21,M
94f537d3-f92e-4ebd-8496-7c66f90fc02e,2023-02-03 00:00:00,Android,ES,27,M
f4f52d52-673a-4c8e-93ef-2d46d02786d8,2024-04-17 00:00:00,Android,GB,49,M
9a3d1eb5-166e-4532-aed0-b5fe73685e73,2024-01-28 00:00:00,iOS,US,24,M
a57f652d-29cb-4b0e-969a-5c378b00742b,2023-09-06 00:00:00,iOS,FR,35,F
5d0068c8-b8d0-4bfb-ad08-82c583d2d844,2023-01-04 00:00:00,iOS,FR,21,Other
6bbd7852-d1eb-4654-b24a-17803f2d59b6,2023-11-27 00:00:00,Android,IE,73,M
1f658244-9ae2-4e9a-8426-3509d19e1952,2024-02-09 00:00:00,Desktop,DK,52,F
cefdf167-dd9d-46b8-8c3a-0eaca850f49a,2024-06-30 00:00:00,iOS,DK,37,M
9ef632e3-dedf-42e0-a96f-5f3c7f7229b2,2023-02-03 00:00:00,iOS,SE,37,F
d799a9a9-2acb-4900-8256-84d5b5fb2a09,2023-03-21 00:00:00,Web,FR,46,F
19bd8a5d-027f-4a31-b32e-77756e33bd1a,2023-06-11 00:00:00,Android,BE,75,M
d14dfd99-ffc8-4f81-830c-4197f9302368,2024-06-22 00:00:00,Android,ES,44,F
a4578e20-77e8-4b76-90ec-0275ebdc164a,2024-04-15 00:00:00,Android,SE,41,F
5af0870c-1bf0-4158-9657-d9b7309b8f1b,2024-04-12 00:00:00,iOS,CA,19,M
80450845-576a-4d01-8399-8b0f707b516b,2023-03-31 00:00:00,Android,NO,50,F
6b742129-eebf-42de-a649-d44e96676c2a,2024-06-30 00:00:00,iOS,IE,38,F
943e35c9-0f3d-4818-8701-c1c0f311da73,2023-02-02 00:00:00,Android,IE,36,Other
fec80c57-9c3f-48f6-ae77-88a394f46a34,2023-02-08 00:00:00,Desktop,FR,18,M
446a8097-e76d-436f-820f-4a5b012f8dc3,2023-03-01 00:00:00,Android,GB,46,M
6fd2ebb8-6357-4253-bf53-07366796f96e,2023-07-28 00:00:00,Desktop,DK,42,M
4ab315c5-4e90-4f7a-bc12-6dfde1025b17,2023-01-13 00:00:00,Android,CA,65,M
ee6b0d03-5607-4753-90f3-31d730baf8c8,2023-03-25 00:00:00,iOS,FR,49,M
10c86332-9f9e-4b9a-bbe1-891b0f87707e,2023-10-13 00:00:00,Web,BE,56,F
ea6fe1f9-ea0e-4c4f-8e36-565a3c534b3e,2023-01-16 00:00:00,Desktop,PL,23,M
585efb23-8751-4c73-91ad-677fd85f6aa1,2024-06-21 00:00:00,Android,DK,64,Other
c42eb507-d8e5-4897-9794-cd59be1a14fb,2023-11-06 00:00:00,Android,FI,60,M
99ac6f88-ed17-44d2-a9fb-250cb496c5b3,2024-01-18 00:00:00,Desktop,FR,32,F
134af6a2-9ab5-406d-9df3-593d0c743570,2023-01-02 00:00:00,iOS,IT,47,F
1c18528c-28f6-4200-89ba-4ec1822a2204,2023-02-01 00:00:00,Desktop,CA,42,F
5f92813d-ceb2-4e9b-929c-e658d609c3e7,2023-01-27 00:00:00,iOS,NL,47,M
d8d670ac-6933-48d3-a974-637bf9f8901b,2023-09-14 00:00:00,iOS,PT,56,F
5345adc1-75a2-4366-a95a-bc014d135c52,2024-06-21 00:00:00,Desktop,BE,30,M
d932981a-2097-41cf-b85d-8e4a338fb251,2023-01-26 00:00:00,iOS,DE,20,M
b7c6b8b8-1d58-426c-8965-d1f67a99d2bc,2023-02-05 00:00:00,iOS,FI,29,Other
3ac2a7b7-bc25-434f-a091-3b7cfc2e936e,2023-02-24 00:00:00,iOS,ES,38,F
233ef797-32a1-47ab-882b-c57cb3c7c3ed,2024-01-11 00:00:00,Android,SE,52,M
5499427e-e06a-4c1d-bc69-fa27eb14232d,2023-03-02 00:00:00,iOS,NO,53,F
aa5c94d3-a641-4458-9944-2c0c45792968,2024-06-20 00:00:00,Android,NO,51,F
b536aad8-8010-462a-8cb7-5fec2eb43925,2023-01-16 00:00:00,Desktop,BE,73,F
80484a7f-63b7-4a2d-9ca1-ce21b7736e08,2024-05-21 00:00:00,iOS,CA,58,M
30ab771b-8cc9-4489-93f6-8201e2cd9af7,2024-06-03 00:00:00,Android,MX,62,F
9dc600ff-8aa8-41c0-8755-8056167fa2c0,2024-06-20 00:00:00,iOS,SE,21,M
dfeffa84-ad2c-4f48-b4cf-971a898b4c36,2023-02-19 00:00:00,iOS,FR,53,F
e927590c-712e-4ee5-a095-62a4d4fd6d48,2023-04-01 00:00:00,Android,IT,78,M
20697d8e-4a4a-4db8-8077-2e55c7e499f6,2024-03-11 00:00:00,Android,IT,23,M
ddf7ca5e-b87a-4fba-8c18-c9f53e1bc67c,2023-02-25 00:00:00,Desktop,CA,47,F
283d7157-7f8b-43c2-90d7-8d893afeb181,2023-03-22 00:00:00,Desktop,ES,35,F
9ca64fc6-b7a0-416f-956b-a2b28087a2ab,2024-03-12 00:00:00,Web,CA,62,M
bf2b0771-4582-4bb4-9fdf-51fd9182e9cb,2024-06-26 00:00:00,Android,CH,19,F
732fecb7-864c-4109-bce0-8bb892346702,2023-09-29 00:00:00,Android,BE,64,F
5ca296dc-5ce8-4569-8deb-b15df4a8acc0,2023-08-30 00:00:00,Web,PL,51,M
c122efa5-efe5-450a-a495-b6e95eb0cf10,2023-03-18 00:00:00,Desktop,NL,40,F
b70f27c3-05dd-42e4-a680-d31c52d05a1c,2024-04-07 00:00:00,iOS,ES,66,F
57f7386e-8aad-467a-a1fd-044b51d8aaca,2024-02-04 00:00:00,Android,BE,38,M
aa14e3f9-77e5-4f4a-b8a5-3fa5a9ed1c4c,2024-04-19 00:00:00,Android,AT,75,Other
e8b03307-5726-4c5b-8573-a41bba215933,2023-02-10 00:00:00,Desktop,DE,19,M
af64b711-b4d9-42fd-b440-751b1c8eba43,2023-12-31 00:00:00,Android,ES,31,F
726dd7c4-ff93-4e8d-84c0-a9cb8f76e708,2023-02-15 00:00:00,Desktop,PL,26,F
fe3704ef-5999-4a6a-948d-acffae2874ed,2024-04-20 00:00:00,iOS,IT,32,Other
efc5d491-d98f-4fbd-a013-3d9f81d094dd,2024-04-24 00:00:00,Desktop,DK,38,M
6a491165-b81a-4883-b1ca-0380e37d0f08,2023-11-13 00:00:00,iOS,SE,23,M
c2d96b20-13f9-4646-b42b-0b6d1621b3d0,2024-01-01 00:00:00,Desktop,FR,66,M
6f60b7e2-c6ce-4968-83e7-d049a1304ddb,2023-01-19 00:00:00,iOS,IE,40,F
e22cf41a-1975-4a16-949d-659812c69a09,2024-03-20 00:00:00,Android,IT,66,M
5be5418f-b397-4605-8196-f8d246846bff,2023-04-27 00:00:00,Android,GB,28,M
81df9d15-49d0-465c-a108-cdc6e7cf2ac3,2024-03-31 00:00:00,Desktop,FR,66,F
7c7d1978-5d7a-4980-954f-c7c4643614b8,2024-04-15 00:00:00,iOS,BE,65,F
2b28c5a0-4cbe-49ea-89a4-64d6de8a462d,2024-02-03 00:00:00,Android,FI,45,F
bcd93fd2-b203-42ec-bae9-67fba3578de1,2024-05-12 00:00:00,Android,MX,74,F
77c3e03d-87d7-401c-bc3a-8b311444d9d7,2024-01-10 00:00:00,iOS,US,19,M
44b165b5-f0a7-4039-86cd-0badfe10adc7,2023-02-24 00:00:00,Desktop,NO,55,M
318deda1-8305-4d7c-add4-b3a1e14d93de,2024-03-20 00:00:00,Android,DE,19,M
b59eb6d7-00ff-47c1-ade1-d8d592a59704,2023-02-26 00:00:00,iOS,IE,27,M
67874456-3ca0-4be0-a0bc-12e81e7fbfc6,2023-01-04 00:00:00,Android,US,21,M
2b9f4500-e5c6-4af5-8661-759cef1e211e,2024-05-19 00:00:00,Android,CA,46,F
a094368f-5b77-4b13-87b0-6d1c13436f25,2023-01-23 00:00:00,Android,FR,35,F
ec6eeb96-87b3-45b7-a2bf-b42302561b03,2024-06-29 00:00:00,Android,FR,32,M
3a3a9484-05f5-4b26-a4c7-cbbd3d14950b,2023-01-26 00:00:00,iOS,ES,29,F
a1bb38ca-188e-411d-a132-f7a77dfdd254,2023-02-23 00:00:00,Android,IT,76,M
51fb030c-1633-46ed-85c5-bb0281099193,2024-02-03 00:00:00,Android,GB,47,F
cdf29fe0-addd-406e-9799-b94aac83d72c,2024-02-23 00:00:00,Android,FR,58,M
935faee5-0e3c-4560-a945-13cc02894228,2024-05-17 00:00:00,iOS,FI,50,F
77561480-d6ec-4be2-a2d8-9f332cdeb1a7,2023-08-19 00:00:00,Web,CH,60,F
8b7db186-14e9-446d-a293-9caeb0e7508a,2023-02-17 00:00:00,iOS,DK,37,Other
6ac4d52d-7210-4f8e-867c-2d6818e4a425,2024-05-06 00:00:00,Android,NO,21,F
37e5c0ac-1feb-44b9-8d4b-d8db9e21d9f4,2023-04-01 00:00:00,Android,DE,37,F
df021267-4dda-4425-808c-32dd0254940e,2023-01-25 00:00:00,iOS,BE,33,M
f745954c-208c-4c7b-ad74-0a380851390c,2024-06-24 00:00:00,Android,DE,49,M
07180374-3c54-4a59-a48e-b12ba6e38ef6,2023-07-15 00:00:00,iOS,IE,36,M
10da5ea7-44c5-4482-bb23-bd4927b3e541,2024-03-18 00:00:00,Desktop,CA,23,M
bac9a62f-e97c-43a4-8796-a1fe9b624f58,2023-01-26 00:00:00,iOS,NL,25,M
9a305f7f-c62d-4fe4-9a1e-538d4317d39a,2023-01-03 00:00:00,Android,MX,49,M
beb6a92a-3010-4972-9506-5ed8df083761,2023-03-22 00:00:00,iOS,PT,41,M
ecd14063-377e-43a7-9e9a-ad46163e0da4,2024-06-29 00:00:00,iOS,SE,39,M
0a352a24-c1cd-4403-b8f8-4299155da699,2023-06-14 00:00:00,Android,FR,57,M
32732ac6-b239-49b4-8103-7fac107cfa82,2023-10-25 00:00:00,Android,IE,18,F
076cc786-2054-4360-8b95-1daf77dee4f6,2023-01-03 00:00:00,Android,CH,48,M
8c91657b-95d1-4398-a2c2-529c26e74539,2024-03-03 00:00:00,Desktop,CA,40,F
a92a2c86-557f-4b57-97e5-f76bafaa1925,2024-04-29 00:00:00,iOS,FI,52,F
1dcf43a5-9af2-47a7-b646-8ef6cb7453b3,2023-01-29 00:00:00,Android,US,35,M
66cce7c2-ed72-4fb6-921a-7894b39b9d3f,2023-06-18 00:00:00,Android,AT,22,M
9e06f168-c844-41a8-b595-77207fc8ecb7,2023-02-04 00:00:00,iOS,CH,27,M
216cfda1-433e-461f-b614-357788b6d92e,2024-05-05 00:00:00,Android,IE,53,M
4dc32dce-322a-49e4-832f-f0919a931a16,2024-06-28 00:00:00,iOS,CA,30,F
d2fedf1b-0a97-44c8-8c3c-0c321a7ba15e,2023-02-27 00:00:00,iOS,DK,47,M
d81be147-cfd7-4f7a-b1a5-7d772e071852,2023-10-23 00:00:00,iOS,PL,29,M
8948e6c5-322a-439e-8c61-90404bade928,2024-06-15 00:00:00,Android,PT,34,F
ce6d6bda-59ba-4eec-b2c5-24e591c49222,2024-03-16 00:00:00,Android,FR,40,F
39de39e7-dd5d-4a2c-b87b-035befccc425,2024-02-25 00:00:00,Android,PL,38,F
e360ba5c-9275-4ee4-a869-b3207aeddc7d,2023-03-17 00:00:00,iOS,DE,63,F
2d291761-8f4e-4bfe-b57d-9a1471d53358,2024-05-31 00:00:00,Android,IE,32,M
1015d4e3-24aa-4dbb-8de0-3e75d08d2b17,2023-02-22 00:00:00,Android,US,55,M
802d4201-b59d-41d2-ac23-18a3ed703328,2023-02-18 00:00:00,Desktop,MX,36,M
bb509dd3-14f5-4ff2-85ac-3d334f83cafa,2023-02-01 00:00:00,Android,DK,35,F
b1fa4b61-3ac5-4a30-bf4e-0b611b6ffa80,2024-06-02 00:00:00,Android,DE,42,M
de6d9690-bbee-427b-a727-e9313a499180,2023-02-12 00:00:00,Web,SE,34,M
32b5df98-24f5-4598-8887-750fcd4e7309,2023-01-07 00:00:00,Android,NL,48,M
d093dea7-498b-4e9d-8a7d-a42d7fb273f4,2024-05-03 00:00:00,Android,MX,26,M
25911827-274a-4972-b82d-cca539a56850,2023-10-25 00:00:00,iOS,FR,53,M
4518e82f-cd55-46f6-9475-d082469d5957,2024-06-29 00:00:00,iOS,GB,38,F
f200954c-5c5b-4b43-bea2-df1d8385a6c3,2024-06-16 00:00:00,Desktop,GB,46,F
b80de2a8-06e1-47e9-9d49-36c93e6cd002,2024-04-25 00:00:00,Android,CH,23,F
0a2a9268-b5c5-4bfc-b231-d5892b31b743,2023-03-23 00:00:00,Android,MX,25,F
6f459e6f-7bd6-443f-8f03-875d96aaa5e6,2024-06-24 00:00:00,iOS,US,23,M
9453f747-f3c2-4870-97bb-37ad69b02122,2023-12-20 00:00:00,iOS,CA,33,M
fe7ec0e1-0846-44c5-980d-5795b9c07d31,2023-12-31 00:00:00,Android,FI,75,M
497614a4-c721-4bcc-93cb-554999df1132,2023-05-22 00:00:00,iOS,FI,33,M
4a928191-c91e-43eb-9f95-da1f78059a55,2024-06-29 00:00:00,Android,SE,29,M
293065fb-d388-4f60-adff-382cb5f2e444,2024-01-04 00:00:00,Android,AT,46,M
eb5e7588-4c59-4523-ad3a-6b6618502ed4,2023-07-10 00:00:00,Desktop,DK,21,F
20ef1045-c952-499d-ab14-e241dddde5fd,2024-05-10 00:00:00,Android,SE,37,M
016ef0cf-38ad-4ec5-9c54-613ef9676ee9,2024-06-30 00:00:00,iOS,PT,43,M
409cee76-a6bc-46d3-aa8b-9295ec0788aa,2024-05-29 00:00:00,Android,DK,22,M
1b955a77-6b14-490f-a97e-b0f45377c65e,2024-06-29 00:00:00,iOS,AT,47,M
fdd3ea2c-11ba-4179-9168-8fc1a9a1e982,2024-03-05 00:00:00,Android,CH,23,M
5caf9417-2252-4d72-ac79-a3e6cee5870c,2024-05-25 00:00:00,Android,BE,49,M
1e74e0fa-5aaa-4ba7-b5d8-6617985ebe25,2023-02-11 00:00:00,Android,IE,58,M
1889f804-ef3a-4486-86a8-de64ed790eb8,2024-05-17 00:00:00,Android,DK,31,F
a93e5c2b-fe2a-44e0-8b5c-011ea10fed34,2024-06-25 00:00:00,iOS,FR,21,F
9d8fccbc-4b9a-4a7f-94c0-eeffc97832a6,2023-01-11 00:00:00,Android,NO,57,M
8e38f978-bbb2-44c7-ad8e-a42e7941fcd8,2023-12-23 00:00:00,iOS,CH,79,M
8941d99d-f860-4361-b7a0-4910982a9fe3,2023-03-06 00:00:00,Android,PT,44,F
600650db-04c5-42e9-ab6b-3ed983f26525,2024-05-28 00:00:00,Desktop,DK,35,M
168ccaac-aff0-437b-8f48-59c43f90f1a2,2023-01-09 00:00:00,iOS,CA,38,F
5dba3359-df1f-4789-a1ef-599e9a3e3fba,2024-01-16 00:00:00,Android,ES,29,F
8e51fb56-f2c6-4e07-a999-f121df4960d1,2023-03-21 00:00:00,Android,IT,34,M
0be7e933-d6c9-4005-8302-bba1c5e98cdd,2023-09-16 00:00:00,Desktop,DK,43,F
