user_id,step,completion_date
67eb9409-a231-4e1e-a162-7a7764fc0562,FirstAction,2023-12-22 00:00:00
67eb9409-a231-4e1e-a162-7a7764fc0562,Completed,2023-12-23 00:00:00
9bad893d-c0c8-4cfb-9c59-1208c2b5eb1e,SignUp,2023-03-25 00:00:00
9bad893d-c0c8-4cfb-9c59-1208c2b5eb1e,ProfileCreation,2023-03-27 00:00:00
9bad893d-c0c8-4cfb-9c59-1208c2b5eb1e,Tutorial,2023-03-28 00:00:00
9bad893d-c0c8-4cfb-9c59-1208c2b5eb1e,FirstAction,2023-03-28 00:00:00
9bad893d-c0c8-4cfb-9c59-1208c2b5eb1e,Completed,2023-03-31 00:00:00
cc0915a0-1449-4db6-b4a7-c548440a31a7,SignUp,2023-04-12 00:00:00
cc0915a0-1449-4db6-b4a7-c548440a31a7,ProfileCreation,2023-04-14 00:00:00
cc0915a0-1449-4db6-b4a7-c548440a31a7,Tutorial,2023-04-15 00:00:00
f109679a-3c3a-46d9-814b-2e7a59e4d144,SignUp,2023-06-01 00:00:00
f109679a-3c3a-46d9-814b-2e7a59e4d144,ProfileCreation,2023-06-02 00:00:00
f109679a-3c3a-46d9-814b-2e7a59e4d144,Tutorial,2023-06-05 00:00:00
f109679a-3c3a-46d9-814b-2e7a59e4d144,FirstAction,2023-06-06 00:00:00
f109679a-3c3a-46d9-814b-2e7a59e4d144,Completed,2023-06-09 00:00:00
ca85e363-1a2d-4a14-8ae2-9fa81c68c50c,SignUp,2024-06-12 00:00:00
d3d7eeb2-b71f-4053-8422-6604a188707a,SignUp,2024-02-23 00:00:00
d3d7eeb2-b71f-4053-8422-6604a188707a,ProfileCreation,2024-02-23 00:00:00
d3d7eeb2-b71f-4053-8422-6604a188707a,Tutorial,2024-02-25 00:00:00
d3d7eeb2-b71f-4053-8422-6604a188707a,FirstAction,2024-02-28 00:00:00
d3d7eeb2-b71f-4053-8422-6604a188707a,Completed,2024-03-01 00:00:00
9ae77645-d8c4-4b30-9c97-d5fef9bc365b,SignUp,2023-05-07 00:00:00
9ae77645-d8c4-4b30-9c97-d5fef9bc365b,ProfileCreation,2023-05-07 00:00:00
2ad7e260-4f48-45eb-a9e6-ee3ecef3396e,SignUp,2024-05-19 00:00:00
2ad7e260-4f48-45eb-a9e6-ee3ecef3396e,ProfileCreation,2024-05-22 00:00:00
2ad7e260-4f48-45eb-a9e6-ee3ecef3396e,Tutorial,2024-05-25 00:00:00
2ad7e260-4f48-45eb-a9e6-ee3ecef3396e,FirstAction,2024-05-28 00:00:00
2ad7e260-4f48-45eb-a9e6-ee3ecef3396e,Completed,2024-05-28 00:00:00
f46f1a68-8ed4-4634-8443-4e60881a5d9b,SignUp,2023-03-28 00:00:00
f46f1a68-8ed4-4634-8443-4e60881a5d9b,ProfileCreation,2023-03-30 00:00:00
f46f1a68-8ed4-4634-8443-4e60881a5d9b,Tutorial,2023-04-01 00:00:00
bc471e8b-ba02-442b-af67-3f3559bb3e37,SignUp,2024-06-18 00:00:00
bc471e8b-ba02-442b-af67-3f3559bb3e37,ProfileCreation,2024-06-21 00:00:00
bc471e8b-ba02-442b-af67-3f3559bb3e37,Tutorial,2024-06-21 00:00:00
bc471e8b-ba02-442b-af67-3f3559bb3e37,FirstAction,2024-06-24 00:00:00
bc471e8b-ba02-442b-af67-3f3559bb3e37,Completed,2024-06-27 00:00:00
63eff21c-3935-40f7-a863-4bd1319e1c6d,SignUp,2023-03-21 00:00:00
63eff21c-3935-40f7-a863-4bd1319e1c6d,ProfileCreation,2023-03-24 00:00:00
63eff21c-3935-40f7-a863-4bd1319e1c6d,Tutorial,2023-03-25 00:00:00
63eff21c-3935-40f7-a863-4bd1319e1c6d,FirstAction,2023-03-28 00:00:00
63eff21c-3935-40f7-a863-4bd1319e1c6d,Completed,2023-03-30 00:00:00
c90f8ee5-df65-4984-9cd1-dd1275b5f748,SignUp,2024-01-01 00:00:00
c90f8ee5-df65-4984-9cd1-dd1275b5f748,ProfileCreation,2024-01-04 00:00:00
c90f8ee5-df65-4984-9cd1-dd1275b5f748,Tutorial,2024-01-04 00:00:00
c90f8ee5-df65-4984-9cd1-dd1275b5f748,FirstAction,2024-01-07 00:00:00
c90f8ee5-df65-4984-9cd1-dd1275b5f748,Completed,2024-01-09 00:00:00
a4bd81db-f5df-4046-a463-6228d5605334,SignUp,2023-02-07 00:00:00
a4bd81db-f5df-4046-a463-6228d5605334,ProfileCreation,2023-02-10 00:00:00
a4bd81db-f5df-4046-a463-6228d5605334,Tutorial,2023-02-12 00:00:00
a4bd81db-f5df-4046-a463-6228d5605334,FirstAction,2023-02-14 00:00:00
a4bd81db-f5df-4046-a463-6228d5605334,Completed,2023-02-14 00:00:00
635bc27e-21b2-417d-ae9c-c2ab69e4032f,SignUp,2023-01-25 00:00:00
77ccc0b4-9b72-41c7-bfdb-47f0eeaf8b24,SignUp,2023-02-08 00:00:00
77ccc0b4-9b72-41c7-bfdb-47f0eeaf8b24,ProfileCreation,2023-02-11 00:00:00
ab1c585f-b615-4e6a-88c3-ab327474d82a,SignUp,2023-02-28 00:00:00
ab1c585f-b615-4e6a-88c3-ab327474d82a,ProfileCreation,2023-02-28 00:00:00
ab1c585f-b615-4e6a-88c3-ab327474d82a,Tutorial,2023-03-03 00:00:00
ab1c585f-b615-4e6a-88c3-ab327474d82a,FirstAction,2023-03-04 00:00:00
ab1c585f-b615-4e6a-88c3-ab327474d82a,Completed,2023-03-05 00:00:00
09ab3fbd-5b54-4de9-9242-6dcefa5d3104,SignUp,2023-12-09 00:00:00
09ab3fbd-5b54-4de9-9242-6dcefa5d3104,ProfileCreation,2023-12-10 00:00:00
09ab3fbd-5b54-4de9-9242-6dcefa5d3104,Tutorial,2023-12-12 00:00:00
09ab3fbd-5b54-4de9-9242-6dcefa5d3104,FirstAction,2023-12-15 00:00:00
09ab3fbd-5b54-4de9-9242-6dcefa5d3104,Completed,2023-12-16 00:00:00
7953bb27-122b-47f9-b796-bbdd6f42d4da,SignUp,2024-04-10 00:00:00
7953bb27-122b-47f9-b796-bbdd6f42d4da,ProfileCreation,2024-04-12 00:00:00
7953bb27-122b-47f9-b796-bbdd6f42d4da,Tutorial,2024-04-13 00:00:00
79f62ecf-7945-4418-a831-6ac9fe4ac455,SignUp,2023-02-25 00:00:00
79f62ecf-7945-4418-a831-6ac9fe4ac455,ProfileCreation,2023-02-28 00:00:00
79f62ecf-7945-4418-a831-6ac9fe4ac455,Tutorial,2023-02-28 00:00:00
79f62ecf-7945-4418-a831-6ac9fe4ac455,FirstAction,2023-03-01 00:00:00
79f62ecf-7945-4418-a831-6ac9fe4ac455,Completed,2023-03-04 00:00:00
be7e6503-e768-401e-9ad9-788df9285f76,SignUp,2024-05-26 00:00:00
be7e6503-e768-401e-9ad9-788df9285f76,ProfileCreation,2024-05-29 00:00:00
be7e6503-e768-401e-9ad9-788df9285f76,Tutorial,2024-05-29 00:00:00
be7e6503-e768-401e-9ad9-788df9285f76,FirstAction,2024-05-30 00:00:00
be7e6503-e768-401e-9ad9-788df9285f76,Completed,2024-06-01 00:00:00
361606f1-1280-4c64-8c5c-c2ebcb2480b6,SignUp,2023-03-17 00:00:00
361606f1-1280-4c64-8c5c-c2ebcb2480b6,ProfileCreation,2023-03-19 00:00:00
361606f1-1280-4c64-8c5c-c2ebcb2480b6,Tutorial,2023-03-21 00:00:00
361606f1-1280-4c64-8c5c-c2ebcb2480b6,FirstAction,2023-03-21 00:00:00
361606f1-1280-4c64-8c5c-c2ebcb2480b6,Completed,2023-03-23 00:00:00
666f43ac-456e-4e00-a8eb-a01fe92767a2,SignUp,2023-12-13 00:00:00
666f43ac-456e-4e00-a8eb-a01fe92767a2,ProfileCreation,2023-12-13 00:00:00
666f43ac-456e-4e00-a8eb-a01fe92767a2,Tutorial,2023-12-13 00:00:00
666f43ac-456e-4e00-a8eb-a01fe92767a2,FirstAction,2023-12-14 00:00:00
666f43ac-456e-4e00-a8eb-a01fe92767a2,Completed,2023-12-14 00:00:00
1fe86fbc-8362-4afc-a6f3-0a38ad114946,SignUp,2023-03-18 00:00:00
1fe86fbc-8362-4afc-a6f3-0a38ad114946,ProfileCreation,2023-03-19 00:00:00
1fe86fbc-8362-4afc-a6f3-0a38ad114946,Tutorial,2023-03-21 00:00:00
1fe86fbc-8362-4afc-a6f3-0a38ad114946,FirstAction,2023-03-21 00:00:00
1fe86fbc-8362-4afc-a6f3-0a38ad114946,Completed,2023-03-22 00:00:00
0ce007d7-9924-4c7e-ae14-58a96e7897ac,SignUp,2023-08-09 00:00:00
0ce007d7-9924-4c7e-ae14-58a96e7897ac,ProfileCreation,2023-08-10 00:00:00
0ce007d7-9924-4c7e-ae14-58a96e7897ac,Tutorial,2023-08-11 00:00:00
0ce007d7-9924-4c7e-ae14-58a96e7897ac,FirstAction,2023-08-11 00:00:00
0ce007d7-9924-4c7e-ae14-58a96e7897ac,Completed,2023-08-11 00:00:00
9ee12638-4727-4912-858c-07ca388885ac,SignUp,2023-02-15 00:00:00
9ee12638-4727-4912-858c-07ca388885ac,ProfileCreation,2023-02-17 00:00:00
9ee12638-4727-4912-858c-07ca388885ac,Tutorial,2023-02-17 00:00:00
9ee12638-4727-4912-858c-07ca388885ac,FirstAction,2023-02-18 00:00:00
9ee12638-4727-4912-858c-07ca388885ac,Completed,2023-02-21 00:00:00
a2dd85a6-3975-4aa0-bba0-b74cd5e4a293,SignUp,2023-01-23 00:00:00
49041d7b-4970-4d46-80a9-776535ee6cf1,SignUp,2023-10-17 00:00:00
49041d7b-4970-4d46-80a9-776535ee6cf1,ProfileCreation,2023-10-19 00:00:00
49041d7b-4970-4d46-80a9-776535ee6cf1,Tutorial,2023-10-22 00:00:00
9c628155-3f0c-40bf-b0ef-87a86c201713,SignUp,2024-05-28 00:00:00
9c628155-3f0c-40bf-b0ef-87a86c201713,ProfileCreation,2024-05-30 00:00:00
de94f4b9-981a-489f-a9b8-6a24c64dc8f7,SignUp,2024-06-21 00:00:00
de94f4b9-981a-489f-a9b8-6a24c64dc8f7,ProfileCreation,2024-06-23 00:00:00
de94f4b9-981a-489f-a9b8-6a24c64dc8f7,Tutorial,2024-06-24 00:00:00
de94f4b9-981a-489f-a9b8-6a24c64dc8f7,FirstAction,2024-06-27 00:00:00
de94f4b9-981a-489f-a9b8-6a24c64dc8f7,Completed,2024-06-29 00:00:00
9678b980-5e3a-42e1-b46b-cd30966a5cfe,SignUp,2024-02-09 00:00:00
9678b980-5e3a-42e1-b46b-cd30966a5cfe,ProfileCreation,2024-02-12 00:00:00
9678b980-5e3a-42e1-b46b-cd30966a5cfe,Tutorial,2024-02-13 00:00:00
9678b980-5e3a-42e1-b46b-cd30966a5cfe,FirstAction,2024-02-16 00:00:00
9678b980-5e3a-42e1-b46b-cd30966a5cfe,Completed,2024-02-18 00:00:00
8a321eaf-3c12-4f28-966f-eeec9aff6866,SignUp,2023-02-15 00:00:00
8a321eaf-3c12-4f28-966f-eeec9aff6866,ProfileCreation,2023-02-15 00:00:00
8a321eaf-3c12-4f28-966f-eeec9aff6866,Tutorial,2023-02-18 00:00:00
8a321eaf-3c12-4f28-966f-eeec9aff6866,FirstAction,2023-02-20 00:00:00
8a321eaf-3c12-4f28-966f-eeec9aff6866,Completed,2023-02-20 00:00:00
a5be5fe8-56f6-482c-ba78-4a133e688b41,SignUp,2023-12-15 00:00:00
a5be5fe8-56f6-482c-ba78-4a133e688b41,ProfileCreation,2023-12-17 00:00:00
a5be5fe8-56f6-482c-ba78-4a133e688b41,Tutorial,2023-12-20 00:00:00
a5be5fe8-56f6-482c-ba78-4a133e688b41,FirstAction,2023-12-20 00:00:00
a5be5fe8-56f6-482c-ba78-4a133e688b41,Completed,2023-12-20 00:00:00
030b6924-7f49-40c5-8eb8-aeeb5ee966a8,SignUp,2024-03-27 00:00:00
030b6924-7f49-40c5-8eb8-aeeb5ee966a8,ProfileCreation,2024-03-28 00:00:00
030b6924-7f49-40c5-8eb8-aeeb5ee966a8,Tutorial,2024-03-31 00:00:00
030b6924-7f49-40c5-8eb8-aeeb5ee966a8,FirstAction,2024-03-31 00:00:00
030b6924-7f49-40c5-8eb8-aeeb5ee966a8,Completed,2024-04-02 00:00:00
74344970-9dc1-47ae-bd85-0e7b4ba18b97,SignUp,2023-11-07 00:00:00
190dbcf4-48c7-453f-975f-05645ad38747,SignUp,2023-02-19 00:00:00
190dbcf4-48c7-453f-975f-05645ad38747,ProfileCreation,2023-02-19 00:00:00
190dbcf4-48c7-453f-975f-05645ad38747,Tutorial,2023-02-20 00:00:00
190dbcf4-48c7-453f-975f-05645ad38747,FirstAction,2023-02-20 00:00:00
190dbcf4-48c7-453f-975f-05645ad38747,Completed,2023-02-20 00:00:00
8a684e61-e642-4675-9f03-694806f82989,SignUp,2023-11-18 00:00:00
2ffb5585-43f9-48d6-ad69-46d083c6b279,SignUp,2023-11-10 00:00:00
2ffb5585-43f9-48d6-ad69-46d083c6b279,ProfileCreation,2023-11-11 00:00:00
2ffb5585-43f9-48d6-ad69-46d083c6b279,Tutorial,2023-11-13 00:00:00
2ffb5585-43f9-48d6-ad69-46d083c6b279,FirstAction,2023-11-15 00:00:00
2ffb5585-43f9-48d6-ad69-46d083c6b279,Completed,2023-11-15 00:00:00
51e03ba4-38a0-4497-842a-e65686407fd7,SignUp,2024-05-08 00:00:00
27c8bef5-2fa9-4a4e-b97c-3c5fb6fef165,SignUp,2023-12-11 00:00:00
27c8bef5-2fa9-4a4e-b97c-3c5fb6fef165,ProfileCreation,2023-12-14 00:00:00
27c8bef5-2fa9-4a4e-b97c-3c5fb6fef165,Tutorial,2023-12-15 00:00:00
27c8bef5-2fa9-4a4e-b97c-3c5fb6fef165,FirstAction,2023-12-15 00:00:00
27c8bef5-2fa9-4a4e-b97c-3c5fb6fef165,Completed,2023-12-16 00:00:00
f6ed6bd6-b016-4787-954e-33e80c4a062d,SignUp,2023-09-27 00:00:00
f6ed6bd6-b016-4787-954e-33e80c4a062d,ProfileCreation,2023-09-30 00:00:00
f6ed6bd6-b016-4787-954e-33e80c4a062d,Tutorial,2023-10-02 00:00:00
f6ed6bd6-b016-4787-954e-33e80c4a062d,FirstAction,2023-10-05 00:00:00
f6ed6bd6-b016-4787-954e-33e80c4a062d,Completed,2023-10-06 00:00:00
e0ac6e60-3481-43a2-ab87-c8c094ffc273,SignUp,2024-06-08 00:00:00
00b76cb1-2b4c-42ee-96c3-e5467e70ef11,SignUp,2024-04-02 00:00:00
00b76cb1-2b4c-42ee-96c3-e5467e70ef11,ProfileCreation,2024-04-04 00:00:00
00b76cb1-2b4c-42ee-96c3-e5467e70ef11,Tutorial,2024-04-04 00:00:00
00b76cb1-2b4c-42ee-96c3-e5467e70ef11,FirstAction,2024-04-04 00:00:00
00b76cb1-2b4c-42ee-96c3-e5467e70ef11,Completed,2024-04-07 00:00:00
23b4b3b1-6a2c-48fa-bb12-a64424fc1d48,SignUp,2024-04-26 00:00:00
23b4b3b1-6a2c-48fa-bb12-a64424fc1d48,ProfileCreation,2024-04-27 00:00:00
23b4b3b1-6a2c-48fa-bb12-a64424fc1d48,Tutorial,2024-04-27 00:00:00
23b4b3b1-6a2c-48fa-bb12-a64424fc1d48,FirstAction,2024-04-30 00:00:00
23b4b3b1-6a2c-48fa-bb12-a64424fc1d48,Completed,2024-04-30 00:00:00
0357600f-7a71-4eac-acd6-208c4d8eb59e,SignUp,2024-06-27 00:00:00
0357600f-7a71-4eac-acd6-208c4d8eb59e,ProfileCreation,2024-06-27 00:00:00
0357600f-7a71-4eac-acd6-208c4d8eb59e,Tutorial,2024-06-27 00:00:00
0357600f-7a71-4eac-acd6-208c4d8eb59e,FirstAction,2024-06-29 00:00:00
0357600f-7a71-4eac-acd6-208c4d8eb59e,Completed,2024-06-30 00:00:00
efea3525-221a-427e-a106-2e0a70cc939b,SignUp,2024-06-29 00:00:00
efea3525-221a-427e-a106-2e0a70cc939b,ProfileCreation,2024-07-02 00:00:00
efea3525-221a-427e-a106-2e0a70cc939b,Tutorial,2024-07-02 00:00:00
efea3525-221a-427e-a106-2e0a70cc939b,FirstAction,2024-07-02 00:00:00
efea3525-221a-427e-a106-2e0a70cc939b,Completed,2024-07-04 00:00:00
48fccf4b-41ed-418e-b943-57f9d52ba943,SignUp,2023-01-08 00:00:00
48fccf4b-41ed-418e-b943-57f9d52ba943,ProfileCreation,2023-01-11 00:00:00
48fccf4b-41ed-418e-b943-57f9d52ba943,Tutorial,2023-01-11 00:00:00
48fccf4b-41ed-418e-b943-57f9d52ba943,FirstAction,2023-01-14 00:00:00
48fccf4b-41ed-418e-b943-57f9d52ba943,Completed,2023-01-16 00:00:00
1dda5c5c-8a93-4e1b-a619-788cd98124ec,SignUp,2023-02-25 00:00:00
6adda31b-3997-4467-b54f-5bbc63cb519d,SignUp,2024-06-04 00:00:00
6adda31b-3997-4467-b54f-5bbc63cb519d,ProfileCreation,2024-06-07 00:00:00
6adda31b-3997-4467-b54f-5bbc63cb519d,Tutorial,2024-06-08 00:00:00
6adda31b-3997-4467-b54f-5bbc63cb519d,FirstAction,2024-06-09 00:00:00
6adda31b-3997-4467-b54f-5bbc63cb519d,Completed,2024-06-11 00:00:00
85f8ae84-0d48-47f0-9340-b5113966c39c,SignUp,2024-03-06 00:00:00
85f8ae84-0d48-47f0-9340-b5113966c39c,ProfileCreation,2024-03-06 00:00:00
85f8ae84-0d48-47f0-9340-b5113966c39c,Tutorial,2024-03-07 00:00:00
85f8ae84-0d48-47f0-9340-b5113966c39c,FirstAction,2024-03-09 00:00:00
85f8ae84-0d48-47f0-9340-b5113966c39c,Completed,2024-03-10 00:00:00
68cf2805-8fc9-401a-b49d-0fc0e9af04d5,SignUp,2023-06-02 00:00:00
68cf2805-8fc9-401a-b49d-0fc0e9af04d5,ProfileCreation,2023-06-05 00:00:00
68cf2805-8fc9-401a-b49d-0fc0e9af04d5,Tutorial,2023-06-07 00:00:00
68cf2805-8fc9-401a-b49d-0fc0e9af04d5,FirstAction,2023-06-10 00:00:00
68cf2805-8fc9-401a-b49d-0fc0e9af04d5,Completed,2023-06-13 00:00:00
7f5791e6-1be9-47fa-9e20-e2251d2f939b,SignUp,2024-02-01 00:00:00
7f5791e6-1be9-47fa-9e20-e2251d2f939b,ProfileCreation,2024-02-04 00:00:00
7f5791e6-1be9-47fa-9e20-e2251d2f939b,Tutorial,2024-02-07 00:00:00
7f5791e6-1be9-47fa-9e20-e2251d2f939b,FirstAction,2024-02-10 00:00:00
7f5791e6-1be9-47fa-9e20-e2251d2f939b,Completed,2024-02-12 00:00:00
f4129a30-9a2b-4177-89ba-c9e546c902e8,SignUp,2024-06-18 00:00:00
6e434f8c-31c5-4bee-a294-7cc9ffb7ff15,SignUp,2023-02-18 00:00:00
6896d6d9-64c6-4bf6-970c-ee81a70acb7a,SignUp,2024-06-29 00:00:00
6896d6d9-64c6-4bf6-970c-ee81a70acb7a,ProfileCreation,2024-06-29 00:00:00
6896d6d9-64c6-4bf6-970c-ee81a70acb7a,Tutorial,2024-06-30 00:00:00
6896d6d9-64c6-4bf6-970c-ee81a70acb7a,FirstAction,2024-07-01 00:00:00
6896d6d9-64c6-4bf6-970c-ee81a70acb7a,Completed,2024-07-03 00:00:00
69ce095f-36e1-46d9-a805-f9e1e0cf38b5,SignUp,2023-10-15 00:00:00
69ce095f-36e1-46d9-a805-f9e1e0cf38b5,ProfileCreation,2023-10-18 00:00:00
69ce095f-36e1-46d9-a805-f9e1e0cf38b5,Tutorial,2023-10-18 00:00:00
69ce095f-36e1-46d9-a805-f9e1e0cf38b5,FirstAction,2023-10-18 00:00:00
69ce095f-36e1-46d9-a805-f9e1e0cf38b5,Completed,2023-10-20 00:00:00
7b965fec-f784-4f61-8090-f6fec26d1ac0,SignUp,2023-07-15 00:00:00
7b965fec-f784-4f61-8090-f6fec26d1ac0,ProfileCreation,2023-07-16 00:00:00
7b965fec-f784-4f61-8090-f6fec26d1ac0,Tutorial,2023-07-19 00:00:00
7b965fec-f784-4f61-8090-f6fec26d1ac0,FirstAction,2023-07-20 00:00:00
7b965fec-f784-4f61-8090-f6fec26d1ac0,Completed,2023-07-23 00:00:00
ff2c3847-1068-42e1-8f0f-6d9bb7a978cb,SignUp,2023-03-25 00:00:00
ff2c3847-1068-42e1-8f0f-6d9bb7a978cb,ProfileCreation,2023-03-26 00:00:00
ff2c3847-1068-42e1-8f0f-6d9bb7a978cb,Tutorial,2023-03-26 00:00:00
ff2c3847-1068-42e1-8f0f-6d9bb7a978cb,FirstAction,2023-03-26 00:00:00
ff2c3847-1068-42e1-8f0f-6d9bb7a978cb,Completed,2023-03-28 00:00:00
94866de3-fdaf-4367-adb0-832fb5f1e3ad,SignUp,2023-06-28 00:00:00
94866de3-fdaf-4367-adb0-832fb5f1e3ad,ProfileCreation,2023-06-28 00:00:00
1e615506-3dcb-4028-8cf6-5253c2761c17,SignUp,2024-05-23 00:00:00
1e615506-3dcb-4028-8cf6-5253c2761c17,ProfileCreation,2024-05-23 00:00:00
1e615506-3dcb-4028-8cf6-5253c2761c17,Tutorial,2024-05-26 00:00:00
6df6a777-370c-4ec5-9bdc-a63d2656c16b,SignUp,2024-05-31 00:00:00
2169983c-204b-4d48-88e3-2fa81da39d5c,SignUp,2023-08-08 00:00:00
2169983c-204b-4d48-88e3-2fa81da39d5c,ProfileCreation,2023-08-11 00:00:00
2169983c-204b-4d48-88e3-2fa81da39d5c,Tutorial,2023-08-13 00:00:00
2169983c-204b-4d48-88e3-2fa81da39d5c,FirstAction,2023-08-13 00:00:00
2169983c-204b-4d48-88e3-2fa81da39d5c,Completed,2023-08-15 00:00:00
eab5a48a-860a-4b8c-bb8b-1adc716e3ac5,SignUp,2023-03-06 00:00:00
77ba1926-3542-411a-8200-a245666ca036,SignUp,2024-02-14 00:00:00
77ba1926-3542-411a-8200-a245666ca036,ProfileCreation,2024-02-14 00:00:00
77ba1926-3542-411a-8200-a245666ca036,Tutorial,2024-02-17 00:00:00
77ba1926-3542-411a-8200-a245666ca036,FirstAction,2024-02-20 00:00:00
77ba1926-3542-411a-8200-a245666ca036,Completed,2024-02-20 00:00:00
2ed22321-1be0-4f1b-beb5-2f0ac217fd1e,SignUp,2024-06-21 00:00:00
2ed22321-1be0-4f1b-beb5-2f0ac217fd1e,ProfileCreation,2024-06-23 00:00:00
2ed22321-1be0-4f1b-beb5-2f0ac217fd1e,Tutorial,2024-06-25 00:00:00
2ed22321-1be0-4f1b-beb5-2f0ac217fd1e,FirstAction,2024-06-25 00:00:00
2ed22321-1be0-4f1b-beb5-2f0ac217fd1e,Completed,2024-06-26 00:00:00
f99de621-f128-4c3e-95e0-3bd4a50d09af,SignUp,2024-06-07 00:00:00
f99de621-f128-4c3e-95e0-3bd4a50d09af,ProfileCreation,2024-06-10 00:00:00
f99de621-f128-4c3e-95e0-3bd4a50d09af,Tutorial,2024-06-10 00:00:00
f99de621-f128-4c3e-95e0-3bd4a50d09af,FirstAction,2024-06-13 00:00:00
f99de621-f128-4c3e-95e0-3bd4a50d09af,Completed,2024-06-14 00:00:00
fb0de25a-03e9-4bad-a39d-b7d4ceb70546,SignUp,2024-05-29 00:00:00
fb0de25a-03e9-4bad-a39d-b7d4ceb70546,ProfileCreation,2024-05-31 00:00:00
fb0de25a-03e9-4bad-a39d-b7d4ceb70546,Tutorial,2024-05-31 00:00:00
fb0de25a-03e9-4bad-a39d-b7d4ceb70546,FirstAction,2024-06-03 00:00:00
fb0de25a-03e9-4bad-a39d-b7d4ceb70546,Completed,2024-06-03 00:00:00
0110c042-da07-4536-8165-b21d7f0f4a6d,SignUp,2023-05-27 00:00:00
0110c042-da07-4536-8165-b21d7f0f4a6d,ProfileCreation,2023-05-27 00:00:00
0110c042-da07-4536-8165-b21d7f0f4a6d,Tutorial,2023-05-28 00:00:00
0110c042-da07-4536-8165-b21d7f0f4a6d,FirstAction,2023-05-29 00:00:00
0110c042-da07-4536-8165-b21d7f0f4a6d,Completed,2023-05-29 00:00:00
15300a06-4160-49f4-a018-11df39b02cdc,SignUp,2023-10-25 00:00:00
15300a06-4160-49f4-a018-11df39b02cdc,ProfileCreation,2023-10-28 00:00:00
15300a06-4160-49f4-a018-11df39b02cdc,Tutorial,2023-10-30 00:00:00
15300a06-4160-49f4-a018-11df39b02cdc,FirstAction,2023-11-01 00:00:00
15300a06-4160-49f4-a018-11df39b02cdc,Completed,2023-11-02 00:00:00
552723e2-99e9-4c1b-8bdd-de0f0ac51594,SignUp,2023-07-04 00:00:00
552723e2-99e9-4c1b-8bdd-de0f0ac51594,ProfileCreation,2023-07-04 00:00:00
552723e2-99e9-4c1b-8bdd-de0f0ac51594,Tutorial,2023-07-07 00:00:00
067f654f-405a-488f-9051-146d215fdb27,SignUp,2023-01-07 00:00:00
067f654f-405a-488f-9051-146d215fdb27,ProfileCreation,2023-01-08 00:00:00
067f654f-405a-488f-9051-146d215fdb27,Tutorial,2023-01-08 00:00:00
067f654f-405a-488f-9051-146d215fdb27,FirstAction,2023-01-08 00:00:00
067f654f-405a-488f-9051-146d215fdb27,Completed,2023-01-10 00:00:00
bc5d77a5-3a16-41e4-8dce-9b1b7eab4b9c,SignUp,2023-02-23 00:00:00
bc5d77a5-3a16-41e4-8dce-9b1b7eab4b9c,ProfileCreation,2023-02-25 00:00:00
bc5d77a5-3a16-41e4-8dce-9b1b7eab4b9c,Tutorial,2023-02-28 00:00:00
bc5d77a5-3a16-41e4-8dce-9b1b7eab4b9c,FirstAction,2023-03-03 00:00:00
bc5d77a5-3a16-41e4-8dce-9b1b7eab4b9c,Completed,2023-03-05 00:00:00
148e937f-9910-4079-9f03-eb12bc6c354e,SignUp,2024-06-11 00:00:00
148e937f-9910-4079-9f03-eb12bc6c354e,ProfileCreation,2024-06-14 00:00:00
148e937f-9910-4079-9f03-eb12bc6c354e,Tutorial,2024-06-17 00:00:00
148e937f-9910-4079-9f03-eb12bc6c354e,FirstAction,2024-06-19 00:00:00
3f53eccd-77ca-423d-a383-d835c34f9e1c,SignUp,2024-05-21 00:00:00
3f53eccd-77ca-423d-a383-d835c34f9e1c,ProfileCreation,2024-05-21 00:00:00
3f53eccd-77ca-423d-a383-d835c34f9e1c,Tutorial,2024-05-24 00:00:00
3f53eccd-77ca-423d-a383-d835c34f9e1c,FirstAction,2024-05-25 00:00:00
fd9573fc-37a3-4800-ae2f-130755133bbe,SignUp,2024-04-29 00:00:00
fd9573fc-37a3-4800-ae2f-130755133bbe,ProfileCreation,2024-04-30 00:00:00
fd9573fc-37a3-4800-ae2f-130755133bbe,Tutorial,2024-05-03 00:00:00
4f435f2e-c853-4585-8020-1259247a0323,SignUp,2023-12-14 00:00:00
8a8b176f-c603-43f9-a2ff-9e03127b83c3,SignUp,2024-04-10 00:00:00
8a8b176f-c603-43f9-a2ff-9e03127b83c3,ProfileCreation,2024-04-10 00:00:00
8a8b176f-c603-43f9-a2ff-9e03127b83c3,Tutorial,2024-04-10 00:00:00
8a8b176f-c603-43f9-a2ff-9e03127b83c3,FirstAction,2024-04-13 00:00:00
8a8b176f-c603-43f9-a2ff-9e03127b83c3,Completed,2024-04-16 00:00:00
afe5f73f-a544-4acf-ac74-adfbe198ebda,SignUp,2024-04-23 00:00:00
c74e8038-07e7-4f7a-b4c0-cf1c8fd06c28,SignUp,2023-10-24 00:00:00
c74e8038-07e7-4f7a-b4c0-cf1c8fd06c28,ProfileCreation,2023-10-24 00:00:00
c74e8038-07e7-4f7a-b4c0-cf1c8fd06c28,Tutorial,2023-10-24 00:00:00
c74e8038-07e7-4f7a-b4c0-cf1c8fd06c28,FirstAction,2023-10-26 00:00:00
c74e8038-07e7-4f7a-b4c0-cf1c8fd06c28,Completed,2023-10-27 00:00:00
